site_no,date,TSS,PheoP,CHLA,site_name,lat,long,geometry,split_ID,LS_ID,Cloud_Cover,azimuth,cScore,time,dswe,dswe_sd,hillshade,hillshadow,hillshadow_sd,path,pixelCount,qa,qa_sd,row,sat,swir1_sd,zenith,date_time,month,year,hour,season,decade,count,max_year,min_year,n_years,rn,red_raw,green_raw,blue_raw,nir_raw,swir1_raw,swir2_raw,red,green,blue,nir,swir1,swir2,NR,BR,GR,SR,BG,RG,NG,SG,BN,GN,RN,SN,BS,GS,RS,NS,R.GN,R.GB,R.GS,R.BN,R.BS,R.NS,G.BR,G.BN,G.BS,G.RN,G.RB,G.NS,B.RG,B.RN,B.RS,B.GN,B.GS,B.NS,N.RG,N.RB,N.RS,N.GB,N.GS,N.BS,GR2,GN2,BR_G,NS_NR,fai,N_S,N_R,ndvi,ndwi,ndssi,gn.gn,hue,saturation,bright,bright_tot,dw,hexcolor,index
4050000,8/11/2016,6,2.099999905,13.69999981,PONT N721,6752860,633341.9,"c(633341.9, 6752860)",259,2_LC08_199027_20160812,0.7,147.69841,49,10:41:16,1,0,151,1,0,199,352,324,0.403968882,27,LC08,77.45154423,36.330738,2016-08-12T10:41:16Z,8,2016,10,Summer,2020,254,2020,1984,36,61088,354.5,450.5,214,162.5135135,88.94594595,56.45454545,417.5361452,513.4077077,283.7589992,336.9105111,126.5530253,70.59157587,0.806901426,0.679603437,1.229612606,0.303094778,0.552697193,0.813264271,0.6562241,0.246496154,0.842238487,1.523869665,1.239308752,0.375628011,2.242214269,4.056858431,3.299298014,2.662208274,0.491035163,0.523775192,0.652440257,0.672718956,1.017606407,0.900903981,0.732085074,0.827183709,1.251261667,0.680508958,0.732085074,1.107762893,0.304807855,0.376115391,0.52153032,0.333709184,0.443400641,0.612257442,0.361902074,0.480411869,0.619219292,0.42263495,0.526454974,0.821108062,465.4719265,425.1591094,-0.260567078,0.722919893,-30.65883572,210.3574858,-80.62563408,-0.106867243,0.60449753,-0.085635771,0.207566053,0.236245084,0.447302807,0.285928749,1551.613363,563,#3B4928,664
4051400,4/8/1997,10,9.600000381,52,PONT  D18 - AVAL CONFLUENCE LOIRET,6747759,602843.8,"c(602843.8, 6747759)",288,1_1_LT05_200027_19970409,6,141.90123,0,10:14:31,1,0,182,1,0,200,520,68,0.779081161,27,LT05,82.31582003,45.66066,1997-04-09T10:14:31Z,4,1997,10,Spring,2000,264,2020,1984,36,69429,388.4020619,542.7602957,310.442623,420.4554292,216.470496,146.4412245,340.9297551,487.6916277,301.8970628,387.2575557,164.6448709,108.2136627,1.135886645,0.885511042,1.4304754,0.482929015,0.619032695,0.699068296,0.794062341,0.337600364,0.779576947,1.259346966,0.880369537,0.425155994,1.833625677,2.962082117,2.070697698,2.352077861,0.389656636,0.431781457,0.522628668,0.494707205,0.730759082,0.617735561,0.758667209,0.707666487,1.04533289,0.669733763,0.758667209,0.883655524,0.364336558,0.414587096,0.5971365,0.345045254,0.462793456,0.547011661,0.467351632,0.60242906,0.765975062,0.49045479,0.593646924,0.830059482,414.3106914,437.4745917,-0.080035601,1.262800754,76.59894228,222.6126848,46.32780053,0.063620719,0.495214905,-0.123862615,0.114788463,0.29831913,0.380967305,0.271606863,1517.776001,553,#30452B,665
4051400,11/14/2001,12,NA,NA,PONT  D18 - AVAL CONFLUENCE LOIRET,6747759,602843.8,"c(602843.8, 6747759)",288,1_2_LE07_199027_20011115,0,162.580826,13,10:29:43,1,0,236,1,0,199,608,68,0.35672215,27,LE07,103.6499262,67.747345,2001-11-15T10:29:43Z,11,2001,10,Fall,2005,264,2020,1984,36,69460,489.2214302,566.4888889,428.4594595,302.2430814,93.36003558,49.2282038,489.2214302,566.4888889,428.4594595,302.2430814,93.36003558,49.2282038,0.617804255,0.875798632,1.157939644,0.190833904,0.756342212,0.86360287,0.533537528,0.164804707,1.417598899,1.874282403,1.618635662,0.308890563,4.589324081,6.067787843,5.240158995,3.237392526,0.563144269,0.491705354,0.741414303,0.669522005,0.937529998,1.236647057,0.617304877,0.775266072,1.085603153,0.715747681,0.617304877,1.431962653,0.405849457,0.541350185,0.735449863,0.49320098,0.649329632,1.083053801,0.286293575,0.329355318,0.518799686,0.30377766,0.458048911,0.579210022,527.8551595,434.3659851,-0.107260658,0.52766713,-119.0021497,208.8830458,-186.9783488,-0.236243503,0.717026028,0.172732913,0.304174149,0.259964957,0.243657788,0.315490899,1786.41286,559,#45503D,666
4051400,8/10/2004,65,56,88,PONT  D18 - AVAL CONFLUENCE LOIRET,6747759,602843.8,"c(602843.8, 6747759)",288,1_1_LT05_199027_20040811,26,141.125732,0,10:24:08,1,0,156,1,0,199,493,68,0.681034294,27,LT05,99.84768069,37.710499,2004-08-11T10:24:08Z,8,2004,10,Summer,2005,264,2020,1984,36,69406,421.4872069,606.4707828,338.4706037,416.8400439,223,134,371.1119891,546.6332864,328.856568,383.7539117,169.4078064,99.37968096,1.03406498,0.886138356,1.472960461,0.456487021,0.601603627,0.67890485,0.70203173,0.309911252,0.856946491,1.424437041,0.967057215,0.441449067,1.941212598,3.226730208,2.190642787,2.26526699,0.398879079,0.423890679,0.518283089,0.520778181,0.744809399,0.670892394,0.780939773,0.767085669,1.097074795,0.724146217,0.780939773,0.988197969,0.358330984,0.435648991,0.608408,0.353462052,0.459270524,0.594503483,0.41814861,0.5482445,0.709971984,0.438330507,0.535938392,0.770181316,458.8726377,465.193599,-0.077301222,1.06267556,47.27799439,214.3461053,12.64192262,0.016747243,0.526820994,-0.077036958,0.175066225,0.300994844,0.398396373,0.30443285,1630.355755,553,#354E2F,667
4051400,10/25/2011,3,5.5,1.399999976,PONT  D18 - AVAL CONFLUENCE LOIRET,6747759,602843.8,"c(602843.8, 6747759)",288,1_2_LE07_199027_20111026,0,162.639664,1,10:34:35,1,0,224,1,0,199,367,68,0.579863145,27,LE07,57.33868414,61.428947,2011-10-26T10:34:35Z,10,2011,10,Fall,2015,264,2020,1984,36,69497,283,344.4349226,298,292,157,82,283,344.4349226,298,292,157,82,1.03180212,1.053003534,1.217084532,0.554770318,0.865185208,0.821635617,0.847765371,0.455819052,1.020547945,1.179571653,0.969178082,0.537671233,1.898089172,2.19385301,1.802547771,1.859872611,0.444664474,0.440511545,0.564380316,0.479661017,0.621978022,0.630289532,0.592831192,0.583788004,0.75699983,0.599017257,0.592831192,0.767115641,0.474949655,0.51826087,0.677272727,0.468233262,0.594294467,0.663697105,0.46538691,0.502581756,0.663636364,0.454520746,0.582328806,0.641758242,313.7174613,318.2174613,0.043549591,1.071428571,30.63636364,135,9,0.015652174,0.373797105,0.010169492,0.082388506,0.3740268,0.178364383,0.191823856,1217.434923,533,#28312A,668
4051400,11/15/2013,36,NA,NA,PONT  D18 - AVAL CONFLUENCE LOIRET,6747759,602843.8,"c(602843.8, 6747759)",288,1_2_LE07_199027_20131116,27,164.576355,327.972549,10:37:24,1,0,236,1,0,199,573,68,0.423792803,27,LE07,121.8648309,67.639481,2013-11-16T10:37:24Z,11,2013,10,Fall,2015,264,2020,1984,36,69505,826.3767339,852,764.5368538,560,188,98,826.3767339,852,764.5368538,560,188,98,0.677657026,0.925167448,1.031006761,0.227499145,0.897343725,0.969925744,0.657276995,0.220657277,1.365244382,1.521428571,1.475672739,0.335714286,4.066685392,4.531914894,4.395620925,2.978723404,0.585252644,0.511201914,0.794593013,0.623898634,0.867553555,1.10478173,0.535541343,0.64324371,0.894453581,0.614551571,0.535541343,1.139037433,0.455521599,0.551463996,0.753701094,0.541456695,0.73513159,1.022108093,0.333655721,0.351999005,0.552063135,0.346419569,0.538461538,0.587903762,839.1883669,706,-0.072582019,0.582728004,-156.7564866,372,-266.3767339,-0.19213878,0.638461538,0.154421414,0.206798867,0.215493453,0.102656275,0.474498708,3002.913588,565,#75796D,669
4051400,4/16/2014,7,13,7,PONT  D18 - AVAL CONFLUENCE LOIRET,6747759,602843.8,"c(602843.8, 6747759)",288,2_LC08_199027_20140417,4.46,151.955566,0,10:41:09,1,0,163,1,0,199,549,324,0.383605001,27,LC08,70.02446763,39.878757,2014-04-17T10:41:09Z,4,2014,10,Spring,2015,264,2020,1984,36,69571,309.5,441.7793163,256,197.4644264,81.225,52.42307692,371.5118339,504.6702505,332.7306454,384.6832466,117.0900249,66.08058852,1.035453548,0.895612508,1.358423082,0.315171723,0.65930307,0.73614768,0.762246727,0.232012933,0.864947066,1.311911176,0.965760368,0.304380359,2.84166517,4.310104564,3.172873474,3.285363096,0.417732471,0.443648718,0.597516195,0.517848676,0.825910988,0.740397815,0.716614327,0.703457594,1.121936549,0.667381028,0.716614327,1.005773482,0.379750569,0.440006361,0.680985222,0.374126426,0.535142978,0.663109544,0.439044867,0.546236925,0.787314333,0.459377639,0.618700264,0.855192462,438.0910422,444.6767486,-0.07684461,1.051769983,56.86000614,267.5932218,13.17141266,0.017418009,0.623359582,-0.072416497,0.134914862,0.295741462,0.34069693,0.281062654,1593.595976,554,#35482F,670
4051400,9/23/2014,23,2,1,PONT  D18 - AVAL CONFLUENCE LOIRET,6747759,602843.8,"c(602843.8, 6747759)",288,2_LC08_199027_20140924,20.91,159.058258,77.83137255,10:41:18,1,0,195,1,0,199,469,324,0.481706482,27,LC08,121.9058108,49.932735,2014-09-24T10:41:18Z,9,2014,10,Fall,2015,264,2020,1984,36,69574,561.4114253,625.0645243,409.4642643,402,141.5900234,85.75,627.6374236,688.0856177,502.0258096,643.0941356,189.3827482,103.3454004,1.024626817,0.799865959,1.096310691,0.301739095,0.729597882,0.912150185,0.934613541,0.275231371,0.78064125,1.069960958,0.975965086,0.294486822,2.650852912,3.633306752,3.314121426,3.395737688,0.471489611,0.527377025,0.715282109,0.548097539,0.907766351,0.753939762,0.609106854,0.600885192,0.995193956,0.541487785,0.609106854,0.826552222,0.38155888,0.395068342,0.614459504,0.37712849,0.57212981,0.603050751,0.488776221,0.569279513,0.787121491,0.540364642,0.732897231,0.930121747,657.8615207,665.5898767,-0.182552303,1.03526879,90.7125654,453.7113874,15.45671206,0.012163633,0.568342847,-0.123190873,0.033798202,0.220814304,0.270402118,0.383210958,2460.842987,565,#596247,671
4051400,10/17/2014,26,4,7,PONT  D18 - AVAL CONFLUENCE LOIRET,6747759,602843.8,"c(602843.8, 6747759)",288,1_2_LE07_199027_20141018,0,162.977112,0,10:39:15,1,0,218,1,0,199,534,68,0.284076904,27,LE07,87.74982989,58.585434,2014-10-18T10:39:15Z,10,2014,10,Fall,2015,264,2020,1984,36,69509,658,602.4033239,400.6085065,378.1048162,92,40,658,602.4033239,400.6085065,378.1048162,92,40,0.57462738,0.608827517,0.915506571,0.139817629,0.665017092,1.09229145,0.627660574,0.152721601,1.059517068,1.593217801,1.740258182,0.243318773,4.354440288,6.547862217,7.152173913,4.109834959,0.671080609,0.656024166,0.947576109,0.844983617,1.335746321,1.399687851,0.569052034,0.773588054,1.222884534,0.581411566,0.569052034,1.281423425,0.317841519,0.386648629,0.534144675,0.408572341,0.57691041,0.85216848,0.299987162,0.357171527,0.504139755,0.376969448,0.544503177,0.767556409,630.201662,490.2540701,-0.427274358,0.505485541,-182.7032646,286.1048162,-279.8951838,-0.270141765,0.73502431,0.028898556,0.228757415,0.130666593,0.391172483,0.366455575,2039.116647,574,#5D5639,672
4051400,6/22/2018,22,NA,NA,PONT  D18 - AVAL CONFLUENCE LOIRET,6747759,602843.8,"c(602843.8, 6747759)",288,1_2_LE07_199027_20180623,0,141.750549,0,10:40:46,1,0,121,1,0,199,478,68,0.633113986,27,LE07,62.01460014,28.255646,2018-06-23T10:40:46Z,6,2018,10,Summer,2020,264,2020,1984,36,69523,378.7833333,440.172054,254.546875,341.2159877,152,91,378.7833333,440.172054,254.546875,341.2159877,152,91,0.900821017,0.672011814,1.162068167,0.401284815,0.578289495,0.860534716,0.775187758,0.345319515,0.745999262,1.290010052,1.110098433,0.445465645,1.674650493,2.895868776,2.491995614,2.244842024,0.484757013,0.545232493,0.639650809,0.635795477,0.931708879,0.76798673,0.695011936,0.738837685,1.08270923,0.611350652,0.695011936,0.892452931,0.310818976,0.35353766,0.479568327,0.32576244,0.4298529,0.516096155,0.416647833,0.538764744,0.642853621,0.491156889,0.576210892,0.839302941,409.4776937,390.6940208,-0.28224522,0.834346973,1.375246961,189.2159877,-37.56734563,-0.052176918,0.486635686,-0.145475856,0.126641388,0.221785555,0.421710505,0.245142102,1414.71825,564,#363F24,673
4051850,5/21/2001,32,1,9,PONT D112,6731432,589367.9,"c(589367.9, 6731432)",284,1_1_LT05_200027_20010522,0,138.925034,0,10:27:36,1,0,137,1,0,200,580,68,0.442939054,27,LT05,83.5901598,32.375954,2001-05-22T10:27:36Z,5,2001,10,Spring,2005,403,2020,1984,36,68353,726.2382528,710.4927965,423,528.2161082,134.010587,89.12643075,667.860177,643.5658812,409.3679425,490.0636832,106.4025559,68.80553135,0.73378186,0.612954562,0.96362368,0.159318611,0.636093296,1.037749509,0.761481765,0.16533281,0.835336216,1.313229083,1.362802835,0.217119855,3.84735065,6.048406224,6.276730587,4.605751048,0.589134403,0.634285044,0.890517712,0.742535795,1.294878592,1.119694851,0.597427666,0.715525075,1.247775674,0.555792918,0.597427666,1.078964473,0.312154803,0.353536149,0.528719678,0.36111262,0.545846895,0.686322068,0.373687621,0.454930274,0.632942362,0.46542686,0.653445744,0.950158423,655.7130291,566.8147822,-0.401656213,0.683330518,-81.38457904,383.6611273,-177.7964938,-0.153547655,0.71624791,-0.089718594,0.135407723,0.151002562,0.387045438,0.371946938,2210.857684,572,#5F5B3A,674
4051850,9/21/2005,19,7,44,PONT D112,6731432,589367.9,"c(589367.9, 6731432)",284,1_1_LT05_200027_20050922,3,154.716476,0,10:35:31,1,0,196,1,0,200,474,68,0.630275806,27,LT05,98.40606868,50.115589,2005-09-22T10:35:31Z,9,2005,10,Fall,2005,403,2020,1984,36,68363,411,528,307,296,117,74,361.5018083,474.0824183,298.5766189,264.6137514,94.82773679,58.95403544,0.731984586,0.825933957,1.311424749,0.262316079,0.62979897,0.762529455,0.558159808,0.200023737,1.128348838,1.791601592,1.366148986,0.358362845,3.148621163,4.999406655,3.812194834,2.790467856,0.489378209,0.467867184,0.635428644,0.641882083,0.918906471,1.005732004,0.718221349,0.84178005,1.205076689,0.757180382,0.718221349,1.318941842,0.357326777,0.476871425,0.654300433,0.40419408,0.524822094,0.830668214,0.316681123,0.40088229,0.579874247,0.342471567,0.465123973,0.672625373,417.7921133,369.3480849,-0.132730485,0.636679875,-51.09553955,169.7860146,-96.88805687,-0.154744688,0.6666337,0.060304418,0.283565389,0.273577293,0.37020103,0.264027576,1398.774597,557,#33432A,675
4051850,4/23/2008,34,8,3,PONT D112,6731432,589367.9,"c(589367.9, 6731432)",284,1_2_LE07_199027_20080424,14,147.25209,0,10:31:19,1,0,158,1,0,199,479,68,0.453137764,27,LE07,86.44473442,38.226719,2008-04-24T10:31:19Z,4,2008,10,Spring,2010,403,2020,1984,36,68415,668.5036449,676.0030482,442,454.0949821,137.4186141,70,668.5036449,676.0030482,442,454.0949821,137.4186141,70,0.679270765,0.661178145,1.011218194,0.205561503,0.653843206,0.988906258,0.67173511,0.203281057,0.973364643,1.488682049,1.472166994,0.30262086,3.216449262,4.919297524,4.864724107,3.304464865,0.591544828,0.597944385,0.821841458,0.746018735,1.153748997,1.130157699,0.608735551,0.754387717,1.166691977,0.602176978,0.608735551,1.142836027,0.328745109,0.393729325,0.548439995,0.391116512,0.543383611,0.747235571,0.337740961,0.408909042,0.563447624,0.40616614,0.558252876,0.783707964,672.2533465,565.0490152,-0.335063053,0.596281856,-123.2122434,316.676368,-214.4086628,-0.190993163,0.662122069,-0.013497433,0.196361785,0.172008052,0.346156794,0.376481893,2240.601675,570,#5F603F,676
4051850,10/25/2011,3,4.800000191,3.5,PONT D112,6731432,589367.9,"c(589367.9, 6731432)",284,1_2_LE07_199027_20111026,0,162.639664,0,10:34:35,1,0,224,1,0,199,203,68,0.609086956,27,LE07,43.63117286,61.428947,2011-10-26T10:34:35Z,10,2011,10,Fall,2015,403,2020,1984,36,68425,245,335,257,286.8928571,115,82,245,335,257,286.8928571,115,82,1.170991254,1.048979592,1.367346939,0.469387755,0.767164179,0.731343284,0.856396588,0.343283582,0.895804805,1.167683306,0.853977343,0.400846508,2.234782609,2.913043478,2.130434783,2.494720497,0.393958537,0.413851351,0.544444444,0.450456366,0.658602151,0.609615214,0.667330677,0.615930133,0.900537634,0.629826093,0.667330677,0.833555496,0.443103448,0.483180017,0.713888889,0.413254465,0.571111111,0.639473918,0.494642857,0.571499715,0.796924603,0.484616313,0.637539683,0.771217358,290,310.9464286,0.035820896,1.322252747,64.21608947,171.8928571,41.89285714,0.078761834,0.488888889,-0.05496093,0.077355998,0.355555556,0.268656716,0.186569327,1123.892857,540,#233024,677
4051850,4/16/2014,5,3,2,PONT D112,6731432,589367.9,"c(589367.9, 6731432)",284,2_LC08_199027_20140417,4.46,151.955566,0,10:41:09,1,0,163,1,0,199,471,324,0.273811277,27,LC08,47.17476707,39.878757,2014-04-17T10:41:09Z,4,2014,10,Spring,2015,403,2020,1984,36,68555,230.4,348.3092551,214.4392318,173.1922111,72.45778198,44.55648317,290.3250703,410.9540198,284.277008,351.6186761,106.2677059,57.27580434,1.21112061,0.979167964,1.415496152,0.366030071,0.691748941,0.706466067,0.855615614,0.258587824,0.808480969,1.168749124,0.825681598,0.302224293,2.67510252,3.8671581,2.732015975,3.308800853,0.380717893,0.4175951,0.561316464,0.456560844,0.74338497,0.634054826,0.715197587,0.646260118,1.052258564,0.640171389,0.715197587,0.897502166,0.405369292,0.44283788,0.71679825,0.372786764,0.549623099,0.620846173,0.501396207,0.611934223,0.886598792,0.505758032,0.679821938,0.900328858,350.639545,381.286348,-0.014717126,1.333013602,92.89941589,245.3509702,61.29360585,0.095481273,0.58908259,-0.105900496,0.077809426,0.325376007,0.308251059,0.228869896,1337.174774,548,#293A28,678
4051850,10/17/2014,64,4,4,PONT D112,6731432,589367.9,"c(589367.9, 6731432)",284,1_2_LE07_199027_20141018,0,162.977112,0,10:39:15,1,0,218,1,0,199,443,68,0.134078938,27,LE07,91.82322289,58.585434,2014-10-18T10:39:15Z,10,2014,10,Fall,2015,403,2020,1984,36,68437,694.7701149,596.798478,390.7760014,373.5960905,90.97369462,40,694.7701149,596.798478,390.7760014,373.5960905,90.97369462,40,0.537726195,0.562453671,0.858986973,0.130940714,0.654787195,1.164162009,0.626000408,0.152436204,1.045985253,1.597443049,1.859682509,0.243508155,4.29548347,6.560121368,7.637044069,4.106638651,0.715966616,0.703511613,1.010174797,0.908942284,1.442180702,1.495512918,0.549767964,0.780769581,1.238814436,0.558608532,0.549767964,1.284626115,0.302559232,0.365769714,0.497332587,0.402698051,0.568176523,0.84115673,0.289257646,0.344154969,0.475468067,0.378296623,0.54319745,0.775498342,645.7842965,485.1972842,-0.509374814,0.46807564,-217.4918108,282.6223959,-321.1740244,-0.300621662,0.735453982,0.022475848,0.230011992,0.112953106,0.437546329,0.386933711,2055.940685,577,#635537,679
4051850,1/18/2017,12,NA,NA,PONT D112,6731432,589367.9,"c(589367.9, 6731432)",284,2_LC08_199027_20170119,0.89,159.478912,8.498039216,10:41:21,1,0,240,1,0,199,519,324,0.087705639,27,LC08,127.739927,70.179245,2017-01-19T10:41:21Z,1,2017,10,Winter,2020,403,2020,1984,36,68565,537.2057189,652.3666667,452.5171369,216.687076,109.5013037,69.26078749,603.1875141,715.3671881,546.8000994,410.5079414,151.4367104,84.91526821,0.680564388,0.906517603,1.18597811,0.251060751,0.764362845,0.843185883,0.573842284,0.211690881,1.332008578,1.742639096,1.469368685,0.368900806,3.610749982,4.723869041,3.983099689,2.710755802,0.535749923,0.477898231,0.695875405,0.63008717,0.863872408,1.073393104,0.622065125,0.747269591,1.024533766,0.705702274,0.622065125,1.273020725,0.41469656,0.539412598,0.724599187,0.485666736,0.630823304,0.973049744,0.311331749,0.356967272,0.54398988,0.325240517,0.473588019,0.587920797,659.2773511,562.9375648,-0.078823038,0.573482612,-115.1062023,259.071231,-192.6795727,-0.19007639,0.650585996,0.142370222,0.270775363,0.277581629,0.235637155,0.398404702,2275.862743,557,#56664E,680
4052000,5/9/2005,24,3.00999999,19.70999908,PONT D174,6722713,576382.4,"c(576382.4, 6722713)",302,1_1_LT05_199027_20050510,14,144.005188,510.054902,10:28:29,1,0,143,1,0,199,749,68,0.494532955,27,LT05,102.4196856,34.034676,2005-05-10T10:28:29Z,5,2005,10,Spring,2005,421,2020,1984,36,74630,521.0770895,690.5607881,414.0579624,462.8138819,170.8389415,84,464.3683461,624.9253651,400.9074764,428.0433303,131.9778703,65.44111923,0.921775427,0.863339372,1.345753582,0.284209446,0.641528571,0.743078089,0.684951123,0.211189812,0.93660489,1.459958188,1.084862941,0.308328295,3.037687118,4.735076902,3.518531896,3.243296239,0.441008691,0.452674478,0.613510848,0.560188062,0.871422622,0.829197798,0.722226773,0.753875091,1.172720115,0.700265787,0.722226773,1.115895906,0.368043506,0.44924051,0.672273028,0.380740167,0.529668071,0.715879106,0.392954927,0.494690039,0.717776551,0.41726421,0.565519224,0.803255959,544.6468556,526.4843477,-0.101549518,0.890715834,20.75213662,296.06546,-36.3250158,-0.040704326,0.651268844,-0.03273518,0.186978051,0.286119195,0.358471429,0.348035538,1918.244518,555,#425939,681
4053000,7/2/1984,24,11,88.69999695,PONT DE CHAUMONT SUR LOIRE,6711018,563708.6,"c(563708.6, 6711018)",307,1_1_LT05_199027_19840703,19,129.426086,0,10:09:45,1,0,137,1,0.095342246,199,654,66,0.479254753,27,LT05,69.54742475,32.570023,1984-07-03T10:09:45Z,7,1984,10,Summer,1990,428,2020,1984,36,76622,385,534.025926,329,581,122,85,337.8487821,479.6363087,319.7616967,539.2740794,98.21436254,66.09533913,1.596199566,0.946463962,1.419677483,0.290705096,0.666675335,0.704385335,1.124339566,0.204768406,0.592948389,0.889411019,0.626488079,0.182123277,3.255752911,4.883565869,3.439912182,5.490786332,0.331578504,0.422629003,0.584664514,0.393288372,0.80829697,0.529968482,0.729362326,0.558342647,1.147521008,0.546829104,0.729362326,0.752384321,0.39115294,0.364557476,0.733292186,0.313827104,0.553363892,0.501596069,0.659674513,0.820050922,1.236688049,0.674600231,0.933241244,1.290203272,408.7425454,509.455194,-0.03771,1.840552445,242.574642,441.0597168,201.4252973,0.229643196,0.660070093,-0.255533458,-0.058530928,0.314477843,0.333324665,0.267120667,1676.520867,550,#30442D,682
4053000,3/2/1992,11.60000038,NA,NA,PONT DE CHAUMONT SUR LOIRE,6711018,563708.6,"c(563708.6, 6711018)",307,1_1_LT05_199027_19920303,13,145.168503,36.74901961,10:05:22,1,0,221,1,0,199,560,68,2.833291066,27,LT05,93.11998103,60.178741,1992-03-03T10:05:22Z,3,1992,10,Spring,1995,428,2020,1984,36,76651,650.702887,744.2613927,560.6713284,664.6701022,304,207,591.1575669,675.2188638,537.9371479,615.7348345,230.3365187,153.4288875,1.041574817,0.909972532,1.142197786,0.389636421,0.796685603,0.875505112,0.911904077,0.341128679,0.873650665,1.096606568,0.960084656,0.374083949,2.335440124,2.93144512,2.566495188,2.673196755,0.457923137,0.487288989,0.652812162,0.512413906,0.769462228,0.698708879,0.598017912,0.585278029,0.878878052,0.559468983,0.598017912,0.798063735,0.424784554,0.445720884,0.654827779,0.416697476,0.594041136,0.635805888,0.486217857,0.545334972,0.749530453,0.50754794,0.679952708,0.801452479,633.1882153,645.4768492,-0.078819509,1.068114839,86.53643751,385.3983158,24.57726762,0.020364092,0.491281211,-0.067434841,0.046077585,0.268721161,0.203314397,0.376045162,2420.048413,558,#54604C,683
4053000,5/5/1992,22.79999924,25,107,PONT DE CHAUMONT SUR LOIRE,6711018,563708.6,"c(563708.6, 6711018)",307,1_1_LT05_199027_19920506,6,136.009506,49,10:05:00,1,0,155,1,0.087451296,199,519,66,0,27,LT05,62.14790546,37.569939,1992-05-06T10:05:00Z,5,1992,10,Spring,1995,428,2020,1984,36,76652,659,829,636,1127,308,123,599.4813697,755.0496076,606.9437586,1004.072205,233.4337454,91.69824796,1.674901432,1.012448075,1.259504708,0.389392827,0.803846201,0.793962892,1.329809584,0.309163455,0.604482184,0.751987361,0.59705006,0.232487011,2.60006863,3.234534948,2.56810072,4.301315574,0.340784456,0.440149992,0.606465822,0.372113861,0.713347712,0.48442706,0.625856997,0.46867916,0.898464802,0.470860232,0.625856997,0.610138163,0.448084074,0.378499208,0.728698216,0.345026566,0.614015154,0.490457245,0.741269282,0.832270632,1.205491636,0.737207852,1.015770475,1.194787104,677.2654886,879.5609061,0.009883309,2.105295617,467.4474977,770.6384592,404.5908349,0.252308898,0.527693118,-0.246508076,-0.141560747,0.341328098,0.206037108,0.420504769,2965.546941,544,#556B56,684
4053000,6/6/1995,38.40000153,8,66.69999695,PONT DE CHAUMONT SUR LOIRE,6711018,563708.6,"c(563708.6, 6711018)",307,1_1_LT05_200027_19950607,35,123.949448,0,9:53:56,1,0,146,1,0.088042404,200,512,68,0.891446989,27,LT05,57.55086066,35.024178,1995-06-07T09:53:56Z,6,1995,9,Summer,1995,428,2020,1984,36,76765,428.7910026,494.7073171,313,546.4819277,162,92,377.8286287,443.4499651,304.3623951,507.1782102,125.7753759,70.70293711,1.342349869,0.805556731,1.173680159,0.33289001,0.686351154,0.852020878,1.143710114,0.283629238,0.600109368,0.874347431,0.744962266,0.247990496,2.419888575,3.525729595,3.003995226,4.032412597,0.397451536,0.505245231,0.663759326,0.465569592,0.878389796,0.596929439,0.650037819,0.546429793,1.030948675,0.501069535,0.650037819,0.700604238,0.370595797,0.343909653,0.604368497,0.32016976,0.534695793,0.480860527,0.617547095,0.743454828,1.007097254,0.67821587,0.890997244,1.179106427,410.6392969,475.3140876,-0.165669725,1.513183543,172.6314531,381.4028343,129.3495814,0.14615659,0.558082303,-0.249914562,-0.067038035,0.245299785,0.313648846,0.246967647,1632.819199,561,#363F2B,685
4053000,11/6/1995,10.39999962,11.19999981,15,PONT DE CHAUMONT SUR LOIRE,6711018,563708.6,"c(563708.6, 6711018)",307,1_1_LT05_199027_19951107,21,150.013245,13.92156863,9:40:43,1,0,238,1,0,199,539,68,0.728917907,27,LT05,107.9484595,68.71611,1995-11-07T09:40:43Z,11,1995,9,Fall,1995,428,2020,1984,36,76669,409,548.0201725,406,296.0231334,149,53,359.6736096,492.5455167,393.2720188,264.6369376,116.7267851,45.65734147,0.735769683,1.093413607,1.369423565,0.324535307,0.798448073,0.730234257,0.537284228,0.236986799,1.486081355,1.861212275,1.359120963,0.441082738,3.369166883,4.219644327,3.081328841,2.267148344,0.475015774,0.406035775,0.590333105,0.54669207,0.705244026,0.943124865,0.654158147,0.748653004,0.965777788,0.788943129,0.654158147,1.291537415,0.461468191,0.629930121,0.825507332,0.519388711,0.645478249,1.031225561,0.31052687,0.351468855,0.555492692,0.298748813,0.434349201,0.518897173,426.1095631,378.5912271,0.068213816,0.608816982,-53.31853039,147.9101525,-95.03667196,-0.1522266,0.61683213,0.195521097,0.300995589,0.375477192,0.269765743,0.274310107,1510.128083,532,#334638,686
